start_second,duration,coverage_count,programs,match_url,transcript
645,1,6,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, FOXNEWSW_20161010_030000_The_Kelly_File, FBC_20161010_030000_Cavuto_Coast_to_Coast",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/645/end/646,"BUT THIS IS LOCKER ROOM TALK."
646,7,5,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/646/end/653,"BUT THIS IS LOCKER ROOM TALK. WHEN WE HAVE A WORLD WHERE YOU HAVE ISIS CHOPPING OFF HEADS, WHERE YOU HAVE -- FRANKLY DROWNING PEOPLE IN STEEL CAGES"
653,3,4,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/653/end/656,"DROWNING PEOPLE IN STEEL CAGES WHERE YOU HAVE WARS AND"
656,7,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/656/end/663,"HORRIBLE, HORRIBLE SITES ALL OVER, WHERE YOU HAVE SO MANY BAD THINGS HAPPENING, THIS IS LIKE MEDIEVAL TIMES, WE HAVEN'T SEEN ANYTHING LIKE THIS."
663,1,4,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FBC_20161010_010000_Second_Presidential_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/663/end/664,"ANYTHING LIKE THIS. THE CARNAGE ALL OVER THE WORLD."
664,7,5,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FBC_20161010_010000_Second_Presidential_Debate, FBC_20161010_030000_Cavuto_Coast_to_Coast",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/664/end/671,"THE CARNAGE ALL OVER THE WORLD. AND THEY LOOK AND THEY SEE, CAN YOU IMAGINE THE PEOPLE THAT ARE FRANKLY DOING SO WELL AGAINST US"
671,6,4,"CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FBC_20161010_010000_Second_Presidential_Debate, FBC_20161010_030000_Cavuto_Coast_to_Coast",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/671/end/677,"FRANKLY DOING SO WELL AGAINST US WITH ISIS. AND THEY LOOK AT OUR COUNTRY THEY SEE WHAT IS GOING ON. YES, I'M VERY EMBARRASSED BY IT."
677,1,3,"CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FBC_20161010_030000_Cavuto_Coast_to_Coast",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/677/end/678,"YES, I'M VERY EMBARRASSED BY IT."
678,2,2,"CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/678/end/680,"I HATE IT. BUT IT'S LOCKER ROOM TALK."
680,18,1,CNNW_20161010_023500_Debate_Night_in_America,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/680/end/698,"BUT IT'S LOCKER ROOM TALK. AND IT'S ONE OF THOSE THINGS, I WILL KNOCK THE HELL OUT OF ISIS. WE'RE GOING TO DEFEAT ISIS. ISIS HAPPENED NUMBER OF YEARS AGO IN A VACUUM THAT WAS LEFT BECAUSE OF BAD JUDGMENT I WELL TELL YOU, I WILL TAKE CARE OF ISIS. >> MR. TRUMP -- GET ON TO MUCH MORE IMPORTANT"
698,2,2,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/698/end/700,"GET ON TO MUCH MORE IMPORTANT THINGS AND MUCH BIGGER THINGS."
700,1,3,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/700/end/701,"THINGS AND MUCH BIGGER THINGS. >> JUST FOR THE RECORD, THOUGH,"
701,15,4,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, FBC_20161010_030000_Cavuto_Coast_to_Coast, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/701/end/716,">> JUST FOR THE RECORD, THOUGH, ARE YOU SAYING THAT WHAT YOU SAID ON THAT BUS 11 YEARS AGO THAT DID YOU NOT ACTUALLY KISS WOMEN WITHOUT CONSENT OR GROPE WOMEN WITHOUT CONCEMENT. >> I HAVE GREAT RESPECT FOR WOMEN. NO ONE HAS MORE RESPECT FOR WOMEN THAN I DO. >> YOU'RE SAYING YOU NEVER DID"
716,4,5,"CNNW_20161010_023500_Debate_Night_in_America, KPIX_20161010_010000_CBS_News_The_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, FBC_20161010_030000_Cavuto_Coast_to_Coast, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/716/end/720,"THAT? >> FRANKLY, YOU HEAR THESE THINGS. THEY ARE SAID. I WAS EMBARRASSED BY IT."
720,1,4,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, FBC_20161010_030000_Cavuto_Coast_to_Coast, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/720/end/721,"THEY ARE SAID. I WAS EMBARRASSED BY IT."
721,4,2,"CNNW_20161010_023500_Debate_Night_in_America, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/721/end/725,"BUT I HAVE TREMENDOUS RESPECT FOR WOMEN. >> HAVE YOU EVER DONE -- I HAVE RESPECT FOR ME."
725,2,1,MSNBCW_20161010_030000_MSNBC_Live_Post_Debate,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/725/end/727,"I HAVE RESPECT FOR ME. I WILL TELL YOU, NO, I HAVE NOT."
759,6,1,CNNW_20161010_023500_Debate_Night_in_America,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/759/end/765,"TO RESPOND? >> WELL, LIKE EVERYONE ELSE, I'VE SPENT A LOT OF TIME THINKING OVER THE LAST 48 HOURS"
765,30,2,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/765/end/795,"ABOUT WHAT WE HEARD AND SAW. YOU KNOW, WITH PRIOR REPUBLICAN NOMINEES FOR PRESIDENT, I DISAGREED WITH THEM. ON POLITICS, POLICIES, PRINCIPLE, BUT I NEVER QUESTIONED THEIR FITNESS TO SERVE. DONALD TRUMP IS DIFFERENT. I SAID STARTING BACK IN JUNE THAT HE WAS NOT FIT TO BE PRESIDENT AND COMMANDER IN CHIEF. AND MANY REPUBLICANS AND"
795,20,3,"CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, BLOOMBERG_20161010_030000_Asia_Edge",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/795/end/815,"INDEPENDENTS HAVE SAID THE SAME THING. WHAT WE ALL SAW AND HEARD ON FRIDAY WAS DONALD TALKING ABOUT WOMEN. WHAT HE THINKS ABOUT WOMEN. WHAT HE DOES TO WOMEN. AND HE HAS SAID THAT THE VIDEO DOESN'T REPRESENT WHO HE IS."
815,1,2,"CNNW_20161010_023500_Debate_Night_in_America, BLOOMBERG_20161010_030000_Asia_Edge",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/815/end/816,"DOESN'T REPRESENT WHO HE IS."
816,26,1,CNNW_20161010_023500_Debate_Night_in_America,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/816/end/842,"BUT I THINK IT'S CLEAR TO ANYONE WHO HEARD IT THAT IT REPRESENTS EXACTLY WHO HE IS. BECAUSE WE'VE SEEN THIS THROUGHOUT THE CAMPAIGN. WE HAVE SEEN HIM INSULT WOMEN. WE HAVE SEEN HIM RATE WOMEN ON THEIR APPEARANCE, RANKING THEM FROM ONE TO TEN. WE'VE SEEN HIM EMBARRASS WOMEN ON TV AND ON TWITTER."
842,56,2,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/842/end/898,"WE SAW HIM AFTER THE FIRST DEBATE DEPEND NEARLY A WEEK DENIGRATING A FORMER MISS UNIVERSE IN THE HARSHEST, POST PERSONAL TERM. SO, YES, THIS IS WHO DONALD TRUMP S. BUT IT'S NOT ONLY WOMEN AND IT'S NOT ONLY THIS VIDEO THAT RAISES QUESTIONS ABOUT HIS FITNESS TO BE OUR PRESIDENT. BECAUSE HE HAS ALSO TARGETED IMMIGRANTS, AFRICAN AMERICANS, LATINOS, PEOPLE WITH DISABILITIES, P.O.W.s, MUSLIMS, SO MANY OTHERS. SO THIS IS WHO DONALD TRUMP IS. THE QUESTION FOR US, THE QUESTION OUR COUNTRY MUST ANSWER IS, THIS IS NOT WHO WE ARE. THAT'S WHY TO GO BACK TO YOUR QUESTION, I WANT TO SEND A MESSAGE, WE ALL SHOULD, TO EVERY BOY AND GIRL AND DEED TO THE"
898,22,1,FBC_20161010_040000_Second_Presidential_Debate,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/898/end/920,"BOY AND GIRL AND DEED TO THE ENTIRE WORLD, THAT AMERICA ALREADY IS GREAT BUT WE ARE GREAT BECAUSE WE ARE GOOD. AND WE WILL RESPECT ONE ANOTHER AND WE WILL WORK WITH ONE ANOTHER. AND WE WILL CELEBRATE OUR DIVERSITY. THESE ARE VERY IMPORTANT VALUES TO ME. BECAUSE THIS IS THE AMERICA THAT I KNOW AND LOVE."
932,12,1,FOXNEWSW_20161010_030000_The_Kelly_File,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/932/end/944,"THAT. I ASSUME I AM. >> YOU CAN RESPOND TO THAT. >> IT'S JUST WORDS, FOLKS. IT'S JUST WORDS. THOSE WORDS HAVE BEEN HEARING FOR MANY YEARS. I HEARD THEM WHEN THEY WERE"
1041,1,1,CNNW_20161010_023500_Debate_Night_in_America,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1041/end/1042,"I AM NOT PROUD OF IT."
1042,5,2,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1042/end/1047,"I AM A PERSON WHO HAS GREAT RESPECT FOR PEOPLE, FOR MY"
1047,6,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1047/end/1053,"FAMILY, FOR THE PEOPLE OF THIS COUNTRY. AND CERTAINLY I'M NOT PROUD OF IT. BUT THAT WAS SOMETHING THAT"
1053,7,4,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File, CNBC_20161010_023000_American_Greed",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1053/end/1060,"HAPPENED. IF YOU LOOK AT BILL CLINTON, FAR WORSE, MINOR WORDS AND HIS WAS ACTION."
1060,2,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1060/end/1062,"HIS WAS WHAT HE'S DONE TO WOMEN,"
1062,11,2,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1062/end/1073,"THERE'S NEVER BEEN ANYBODY IN THE HISTORY OF POLITICS IN THIS NATION THAT HAS BEEN SO ABUSIVE TO WOMEN. SO, YOU CAN SAY, ANY WAY YOU WANT TO SAY IT BUT BILL CLINTON WAS ABUSIVE TO WOMEN."
1073,23,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1073/end/1096,"WAS ABUSIVE TO WOMEN. HILLARY CLINTON ATTACKED THOSE SHAME WOMEN. ATTACKED THEM VICIOUSLY. FOUR OF THEM ARE HERE TONIGHT. ONE OF THE WOMEN WHO IS A WONDERFUL WOMAN AT 12 YEARS OLD WAS RAPED AT 12. HER CLIENT, SHE REPRESENTED GOT HIM OFF AND SHE SEEN LAUGHING ON TWO SEPARATE OCCASIONS, LAUGHING AT THE GIRL WHO WAS RAPED."
1096,11,2,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1096/end/1107,"AT THE GIRL WHO WAS RAPED. KATHY SHELTON, THAT YOUNG WOMAN, IS HERE WITH US TONIGHT. SO, DON'T TELL ME ABOUT WORDS. I AM ABSOLUTELY, I APOLOGIZE FOR"
1107,1,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1107/end/1108,
1108,4,4,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1108/end/1112,"THOSE WORDS. BUT IT IS THINGS THAT PEOPLE S"
1112,17,3,"FBC_20161010_040000_Second_Presidential_Debate, CNNW_20161010_023500_Debate_Night_in_America, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1112/end/1129,"SAY. BUT WHAT PRESIDENT CLINTON DID, HE WAS IMPEACHED, HE LOST HIS LICENSE TO PRACTICE LAW. HE HAD TO PAY AN $850,000 FINE TO ONE OF THE WOMEN. PAULA JONES, WHO IS ALSO HERE TONIGHT. AND I WILL TELL YOU THAT WHEN"
1129,3,2,"FBC_20161010_040000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1129/end/1132,"HILLARY BRINGS UP A POINT LIKE THAT SHE TALKS ABOUT WORDS THAT"
1132,1,3,"FBC_20161010_040000_Second_Presidential_Debate, FOXNEWSW_20161010_010000_Presidential_Candidates_Debate, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1132/end/1133,"I SAID 11 YEARS AGO, I THINK"
1133,5,2,"FOXNEWSW_20161010_010000_Presidential_Candidates_Debate, FOXNEWSW_20161010_030000_The_Kelly_File",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1133/end/1138,"I SAID 11 YEARS AGO, I THINK IT'S DISGRACEFUL AND I THINK SHE SHOULD BE ASHAMED OF HERSELF, IF"
