start_second,duration,coverage_count,programs,match_url,transcript
469,1,16,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, CNNW_20161005_160000_Inside_Politics, BLOOMBERG_20161005_140000_Bloomberg_Markets, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, CNNW_20161005_110000_New_Day, BLOOMBERG_20161005_080000_The_Pulse, CNNW_20161005_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161005_100000_New_Day",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/469/end/470,
470,3,18,"FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_160000_Inside_Politics, BLOOMBERG_20161005_140000_Bloomberg_Markets, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, CNNW_20161005_110000_New_Day, BLOOMBERG_20161005_080000_The_Pulse, CNNW_20161005_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161005_100000_New_Day, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/470/end/473,"I'LL JUST SAY THIS. WE TRUST HILLARY CLINTON MY WIFE AND I WE TRUST HER WITH THE MOST"
473,1,20,"FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_160000_Inside_Politics, BLOOMBERG_20161005_140000_Bloomberg_Markets, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, CNNW_20161005_110000_New_Day, BLOOMBERG_20161005_080000_The_Pulse, CNNW_20161005_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161005_100000_New_Day, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/473/end/474,"IMPORTANT THING IN OUR LIFE, WE"
474,1,23,"FOXNEWSW_20161005_010000_FOX_News_Special_Vice_Presidential_Debate, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_160000_Inside_Politics, BLOOMBERG_20161005_140000_Bloomberg_Markets, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, CNNW_20161005_110000_New_Day, BLOOMBERG_20161005_080000_The_Pulse, CNNW_20161005_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161005_100000_New_Day, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance, FOXNEWSW_20161005_030000_The_Kelly_File, FOXNEWSW_20161005_150000_Happening_Now",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/474/end/475,"IMPORTANT THING IN OUR LIFE, WE"
475,1,22,"FOXNEWSW_20161005_010000_FOX_News_Special_Vice_Presidential_Debate, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_160000_Inside_Politics, BLOOMBERG_20161005_140000_Bloomberg_Markets, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, CNNW_20161005_110000_New_Day, BLOOMBERG_20161005_080000_The_Pulse, CNNW_20161005_100000_New_Day, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance, FOXNEWSW_20161005_030000_The_Kelly_File, FOXNEWSW_20161005_150000_Happening_Now",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/475/end/476,"HAVE SON DEPLOYED OVERSEAS IN"
476,1,20,"FOXNEWSW_20161005_010000_FOX_News_Special_Vice_Presidential_Debate, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_100000_FOX__Friends, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, BLOOMBERG_20161005_080000_The_Pulse, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance, FOXNEWSW_20161005_030000_The_Kelly_File, FOXNEWSW_20161005_150000_Happening_Now, CNNW_20161005_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/476/end/477,"HAVE SON DEPLOYED OVERSEAS IN"
477,1,21,"FOXNEWSW_20161005_010000_FOX_News_Special_Vice_Presidential_Debate, FBC_20161005_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_100000_FOX__Friends, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_160000_Bloomberg_Markets, BLOOMBERG_20161005_080000_The_Pulse, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance, FOXNEWSW_20161005_030000_The_Kelly_File, FOXNEWSW_20161005_150000_Happening_Now, CNNW_20161005_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/477/end/478,"THE MARINE CORPS, WE TRUST"
478,1,20,"FOXNEWSW_20161005_010000_FOX_News_Special_Vice_Presidential_Debate, FBC_20161005_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_100000_FOX__Friends, BLOOMBERG_20161005_063000_On_the_Move, BLOOMBERG_20161005_110000_Bloomberg_Go, BLOOMBERG_20161005_030000_Asia_Edge, BLOOMBERG_20161005_050000_Countdown, BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_120000_New_Day, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, BLOOMBERG_20161005_080000_The_Pulse, BLOOMBERG_20161005_040000_Bloomberg_Markets_Middle_East, BLOOMBERG_20161005_200000_Whatd_You_Miss, FBC_20161006_020000_Strange_Inheritance, FOXNEWSW_20161005_030000_The_Kelly_File, FOXNEWSW_20161005_150000_Happening_Now, CNNW_20161005_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/478/end/479,"THE MARINE CORPS, WE TRUST HILLARY CLINTON AS PRESIDENT AND"
479,1,2,"BLOOMBERG_20161005_050000_Countdown, CNNW_20161005_140000_CNN_Newsroom_With_Carol_Costello",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/479/end/480,"HILLARY CLINTON AS PRESIDENT AND COMMANDER IN CHIEF, BUT THE"
493,17,1,MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/493/end/510,"DEEPLY HUMBLING TO BE HERE. TO BE SURROUNDED BY MY WONDERFUL FAMILY AND SENATOR KAINE, IT'S AN HON O OR TO BE HERE WITH YOU AS WELL. I JUST -- I WANTED TO SAY THANKS TO EVERYONE THAT'S LOOKING IN TONIGHT. WHO UNDERSTANDS WHAT AN"
510,15,3,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, FBC_20161005_100000_Mornings_With_Maria_Bartiromo, CNNW_20161005_160000_Inside_Politics",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/510/end/525,"ENORMOUSLY IMPORTANT TIME THIS IS IN THE LIFE OF OUR NATION. FOR THE LAST 7.A YEARS WE'VE SEEN AMERICA'S PLACE IN THE WORLD WEAKENED, WE'VE SEEN AN ECONOMY STIFLED BY MORE TAXES, MORE REGULATION, A WAR ON COAL"
525,11,1,MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/525/end/536,"AND FAILING HEALTH CARE REFORM COME TO BE KNOWN AT OBAMACARE. THE AMERICAN PEOPLE KNOW WE NEED TO MAKE A CHANGE. SO, I WANT TO THANK ALL OF YOU FOR BEING WITH US TONIGHT. I ALSO WANT TO THANK DONALD"
536,1,2,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, MSNBCW_20161005_220000_With_All_Due_Respect",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/536/end/537,
537,1,3,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, MSNBCW_20161005_220000_With_All_Due_Respect, BLOOMBERG_20161005_210000_With_All_Due_Respect",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/537/end/538,"TRUMP FOR MAKING THAT CALL,"
538,14,4,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, MSNBCW_20161005_220000_With_All_Due_Respect, BLOOMBERG_20161005_210000_With_All_Due_Respect, BLOOMBERG_20161006_000000_With_All_Due_Respect",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/538/end/552,"TRUMP FOR MAKING THAT CALL, INVITING US TO BE A PART OF THIS TICKET. I HAVE TO TELL YOU I'M A SMALL TOWN BOY FROM PLACE NOT TOO DIFFERENT FROM FARMVILLE. I GREW UP IN THE CORN FIELD WITH MY BACK YARD, MY GRANDFATHER EMIGRATED TO THIS COUNTRY WHEN HE WAS ABOUT MY SON'S AGE."
552,1,3,"MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate, MSNBCW_20161005_220000_With_All_Due_Respect, BLOOMBERG_20161005_210000_With_All_Due_Respect",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/552/end/553,"MY MOM AND DAD BUILT EVERYTHING"
553,15,1,MSNBCW_20161005_010000_NBC_News_Special_2016_Vice_Presidential_Debate,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/553/end/568,"MY MOM AND DAD BUILT EVERYTHING THAT MATTERS IN SMALL TOWN IN SOUTHERN INDIANA. THEY BUILT A FAMILY AND A GOOD NAME. AND A BUSINESS AND THEY RAISED A FAMILY. I DREAM SOME DAY OF REPRESENTING MY HOMETOWN IN WASHINGTON, D.C. BUT I HONESTLY, ELAINE, NEVER"
669,1,1,FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/669/end/670,"SECRETARY OF STATE, IT'S ALWAYS BEEN ABOUT PUTTING OTHER FIRST."
670,7,2,"FBC_20161005_090000_FBN_AM, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/670/end/677,"BEEN ABOUT PUTTING OTHER FIRST. THAT'S A SHARP CONTRAST WITH DONALD TRUMP. DONALD TRUMP ALWAYS PUTS HIMSELF FIRST. HE BUILT A BUSINESS CAREER IN"
677,1,1,FBC_20161005_090000_FBN_AM,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/677/end/678,"FIRST. HE BUILT A BUSINESS CAREER IN"
678,4,2,"FBC_20161005_090000_FBN_AM, FOXNEWSW_20161005_160000_Outnumbered",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/678/end/682,"THE WORDS ONE OF HIS OWN CAMPAIGN STAFFERS, OFF THE BACKS OF THE LITTLE GUY, THAT IS A"
682,17,1,FOXNEWSW_20161005_160000_Outnumbered,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/682/end/699,"CANDIDATE HE STARTED HIS CAMPAIGN WITH A SPEECH WHERE HE CALLED MEXICANS RAPISTS AND CRIMINALS AND HE HAS PURSUED THE REALLY OUTRAGEOUS LIE THAT PRESIDENT OBAMA WASN'T BORN IN THE UNITED STATES. IT IS SO PANTOUFLE SUGGESTED THAT WE GO BACK TO THINK ABOUT THESE DAYS WHERE AN AFRICAN"
699,1,4,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161005_070000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/699/end/700,"THESE DAYS WHERE AN AFRICAN"
700,1,9,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161005_100000_New_Day, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate, MSNBCW_20161005_070000_MSNBC_Live_Post_Debate, CNNW_20161005_090000_New_Day, MSNBCW_20161005_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/700/end/701,
701,1,13,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161005_110000_New_Day, CNNW_20161005_100000_New_Day, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate, MSNBCW_20161005_070000_MSNBC_Live_Post_Debate, CNNW_20161005_090000_New_Day, MSNBCW_20161005_030000_MSNBC_Live_Post_Debate, MSNBCW_20161005_040000_MSNBC_Live_Post_Debate, FBC_20161005_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/701/end/702,"AMERICAN COULD NOT BE A CITIZEN"
702,1,14,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161005_110000_New_Day, CNNW_20161005_100000_New_Day, MSNBCW_20161005_080000_MSNBC_Live_Post_Debate, MSNBCW_20161005_070000_MSNBC_Live_Post_Debate, CNNW_20161005_090000_New_Day, MSNBCW_20161005_030000_MSNBC_Live_Post_Debate, MSNBCW_20161005_040000_MSNBC_Live_Post_Debate, FBC_20161005_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20161005_100000_Morning_Joe",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/702/end/703,"AMERICAN COULD NOT BE A CITIZEN OF THE UNITED STATES, I CAN'T"
703,1,13,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161005_110000_New_Day, CNNW_20161005_100000_New_Day, MSNBCW_20161005_070000_MSNBC_Live_Post_Debate, CNNW_20161005_090000_New_Day, MSNBCW_20161005_030000_MSNBC_Live_Post_Debate, MSNBCW_20161005_040000_MSNBC_Live_Post_Debate, FBC_20161005_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20161005_100000_Morning_Joe",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/703/end/704,"OF THE UNITED STATES, I CAN'T"
704,1,10,"FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_160000_Outnumbered, FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, CNNW_20161005_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161005_110000_New_Day, CNNW_20161005_100000_New_Day, CNNW_20161005_090000_New_Day, MSNBCW_20161005_030000_MSNBC_Live_Post_Debate, MSNBCW_20161005_040000_MSNBC_Live_Post_Debate, MSNBCW_20161005_100000_Morning_Joe",https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/704/end/705,"IMAGINE HOW GOVERNOR PENCE CAN"
705,15,1,FOXNEWSW_20161005_160000_Outnumbered,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/705/end/720,"IMAGINE HOW GOVERNOR PENCE CAN DEFEND THE INSULT-DRIVEN, SELFISH ME STYLE OF DONALD TRUMP. >> GOVERNOR PENCE LET ME ASK YOU YOU HAVE SAID DONALD TRUMP IS, QUOTE, THOUGHTFUL, PASSIONATE AND STEADY. YET 67% OF VOTERS FEEL HE IS A RISKY CHOICE AND 65% FEEL HE"
727,4,1,FOXNEWSW_20161005_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/727/end/731,"HE'S SIMPLY TOO OWE RAD GLICK LET ME STAY FIRST AND FOREMOST THAT SENATOR, YOU AND HILLARY"
735,2,1,FOXNEWSW_20161005_030000_The_Kelly_File,https://archive.org/details/KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/735/end/737,"INSULT-DRIVEN CAMPAIGN. IT REALLY IS REMARKABLE."
