start_second,duration,coverage_count,programs,match_url,transcript
1476,1,2,"FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1476/end/1477,"PERSON, ANYBODY WHO SHOULD BE"
1477,5,3,"FBC_20161020_040000_3rd_Presidential_Debate, KPIX_20161020_010000_CBS_News_The_Third_Presidential_Debate, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1477/end/1482,"DEPORTED WE SHOULD DEPORT THEM. WHEN IT COMES TO THE WALL THAT DONALD TALKS ABOUT BUILDING, HE"
1482,1,2,"FBC_20161020_040000_3rd_Presidential_Debate, KPIX_20161020_010000_CBS_News_The_Third_Presidential_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1482/end/1483,"WENT TO MEXICO, HAD A MEETING"
1483,17,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1483/end/1500,"WENT TO MEXICO, HAD A MEETING WITH THE MEMBERS AN PRESIDENT, DIDN'T EVEN RAISE IT, HE CHOKED. THEN GOT INTO A TWITTER WAR BECAUSE THE MEXICAN PRESIDENT SAID WE'RE NOT PAYING FOR THAT WALL. I THINK WE ARE BOTH A NATION OF IMMIGRANTS AND WE ARE A NATION OF LAWS. AND THAT WE CAN ACT"
1519,4,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1519/end/1523,"DEALS, BELIEVE ME. THE NAFTA DEAL SIGNED BY HER HUSBAND IS ONE OF THE WORST"
1523,13,2,"FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1523/end/1536,"HUSBAND IS ONE OF THE WORST DEALS OF ANY KIND SIGNED BY ANYBODY, IT'S A DISASTER. HILLARY CLINTON WANTED THE WALL. HILLARY CLINTON FOUGHT FOR THE WALL. IN 2006 OR THEREABOUTS. NOW, SHE NEVER GETS ANYTHING"
1536,56,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1536/end/1592,"NOW, SHE NEVER GETS ANYTHING DONE SO NATURALLY THE WALL WASN'T BUILT. BUT HILLARY CLINTON WANTED THE WALL. >> LET ME -- WEARER COUNTRY -- LET ME -- BY THE WAY -- WAIT I'D LIKE TO HEAR -- I'D -- I'D LIKE TO HEAR FROM SECRETARY CLINTON. >> I VOTED FOR BORDER SECURITY. AND THERE ARE -- >> THE WALL. >> THERE SOME ARE LIMITED PLACES WHERE THAT WAS APPROPRIATE. THERE ARE ALSO NECESSARILY GOING BEST TO DEPLOY THAT. BUT IT IS CLEAR WHEN WE LOOK AT WHAT DONALD HAS BEEN PROPOSING, HE STARTED HIS CAMPAIGN BASHING IMMIGRANTS, CALLING MEXICAN IMMIGRANTS RACIST AND CRIMINALS AND DRUG DEALERS. THAT HE HAS A VERY DIFFERENT VIEW ABOUT WHAT WE SHOULD DO TO DEAL WITH IMMIGRANTS. NOW, WHAT I AM ALSO ARGUING IS THAT BRINGING UNDOCUMENTED IMMIGRANTS OUT FROM THE SHADOWS, PUTTING THEM INTO THE ECONOMY WILL BE GOOD, THEN EMPLOYERS CAN'T EXPLOIT THEM AND UNDERCUT"
1592,3,2,"CNNW_20161020_023000_Debate_Night_in_America, FBC_20161020_040000_3rd_Presidential_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1592/end/1595,"CAN'T EXPLOIT THEM AND UNDERCUT AMERICAN WAGES, DONALD KNOWS A LOT ABOUT THIS HE USED"
1595,6,1,CNNW_20161020_023000_Debate_Night_in_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1595/end/1601,"LOT ABOUT THIS HE USED UDOCUMENTED LABOR TO BUILD THE TRUMP TOWER. HE UNDERPAID UNDOCUMENTED WORKERS, WHEN THEY COMPLAINED,"
1656,10,1,CNNW_20161020_023000_Debate_Night_in_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1656/end/1666,"THAT SOMEBODY RUNS ACROSS THE BORDER, BECOMES A CITIZEN UNDER HER PLAN YOU HAVE OPEN BORDERS, YOU WOULD HAVE A DISASTER ON TRADE, YOU WILL HAVE A DISASTER WITH YOUR OPEN BOARDERS."
1690,85,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1690/end/1775,">> AND GEYER SUPPORTED IT AS WELL. >> I WANT TO SEE YOUR POSITION ON THIS ISSUE BECAUSE SPEECH YOU GAVE TO BRAZILIAN BANK FOR WHICH YOU WERE PAID $225,000 WE'VE LEARNED FROM THE WIKILEAK, IS THAT YOU SAID THIS. I WANT TO QUOTE. MY DREAM IS A HEMISPHERE RICK COMMON MARKET WITH OPEN TRADE AND OPEN BORDERS. >> THANK YOU. >> THAT'S THE QUESTION. PLEASE QUIET, EVERYBODY. IS THAT YOUR DREAM, OPEN BORDERS? >> WELL, IF YOU WENT TON READ THE REST OF THE SENTENCE I WAS TALKING ABOUT ENERGY. WE TRADE MORE ENERGY WITH OUR NEIGHBORS THAN WE TRADE WITH THE REST OF THE WORLD COMBINED. I DO WANT US TO HAVE AN ELECTRIC GRID, AN ENERGY SYSTEM THAT CROSSES BORDERS, I THINK THAT WILL BE GREAT BENEFIT TO US. QUOTING FROM WIKILEAKS WHAT IS REALLY IMPORTANT ABOUT WIKILEAKSS IS THAT THE RUSSIAN GOVERNMENT HAS ENGAGED IN ESPIONAGE AGAINST AMERICANS. THEY HAVE HACKED AMERICAN WEBSITES, AMERICAN ACCOUNTS OF PRIVATE PEOPLE, OF INSTITUTIONS. THEN THEY HAVE GIVEN THAT INFORMATION  WIKILEAKS FOR THE PURPOSE MUCH PUTTING IT ON THE INTERNET. THIS HAS COME FROM THE HIGHEST LEVELS OF THE RUSSIAN GOVERNMENT. CLEARLY FROM POUT IN HIMSELF, IN AN EFFORT AS 17 OF OUR"
1775,16,2,"FBC_20161020_040000_3rd_Presidential_Debate, FBC_20161020_030000_Cavuto_Coast_to_Coast",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1775/end/1791,"INTELLIGENCE AGENCIES HAVE CONFIRMED TO INFLUENCE OUR ELECTION. I ACTUALLY THINK THE MOST IMPORTANT QUESTION OF THIS EVENING, CHRIS, IS FINALLY WILL DONALD TRUMP ADMIT AND CONDEMN THAT THE RUSSIANS ARE DOING THIS. AND MAKE IT CLEAR THAT HE WILL"
1791,15,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1791/end/1806,"NOT HAVE THE HELP OF PUTIN IN THIS ELECTION, THAT HE REJ AMERICANS, WHICH HE ACTUALLY ENCOURAGED IN THE PAST. THOSE ARE THE QUESTIONS WE NEED ANSWERED."
1822,58,1,FBC_20161020_040000_3rd_Presidential_Debate,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1822/end/1880,"LET'S TRY TO KEEP IT QUIET FOR CANDIDATES AND FOR THE AMERICAN PEOPLE. >> JUST IS TO FINISH ON THE BORDERS SHE WANTS OPEN BORDERS, PEOPLE ARE GOING TO POUR INTO OUR COUNTRY. PEOPLE ARE GOING TO COME IN FROM SYRIA, SHE WANTS 550% MORE PEOPLE THAN BARACK OBAMA HE HAS THOUSANDS AND THOUSANDS OF PEOPLE THAT HAVE NO IDEA WHERE THEY COME FROM AND YOU SEE, WE ARE GOING TO STOP RADICAL ISLAMIC TERRORISM IN THIS COUNTRY. SHE WON'T EVEN MENTION THE WORDS, NEITHER WILL PRESIDENT OBAMA. I JUST WANT TO TELL YOU SHE WANTS OPEN BORDERS NOW WE CAN TALK ABOUT POUT IN. I DON'T KNOW POUT IN. HE SAID NICE THINGS. IF WE GOT ALONG WELL THAT WOULD GOT ALONG WELL WENT AFTER ISIS, THAT WOULD BE GOOD. HE HAS NO RESPECT FOR HER. HE HAS NO RESPECT FOR OUR PRESIDENT. I'LL TELL YOU WHAT, WE'RE IN VERY SERIOUS TROUBLE. BECAUSE WE HAVE A COUNTRY WITH TREMENDOUS NUMBERS OF NUCLEAR WARHEADS, 1800 BY THE WAY, WHERE THEY EXPANDED WE DIDN'T."
1880,3,2,"FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_010000_Presidential_Candidates_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1880/end/1883,"THEY EXPANDED WE DIDN'T."
1883,4,4,"FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_010000_Presidential_Candidates_Debate, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate, CNBC_20161020_023000_Jay_Lenos_Garage",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1883/end/1887,"PLAYING CHICKEN. LOOK, PUTIN FROM EVERYTHING I"
1887,6,5,"FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_010000_Presidential_Candidates_Debate, FOXNEWSW_20161020_030000_The_Kelly_File, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate, CNBC_20161020_023000_Jay_Lenos_Garage",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1887/end/1893,"LOOK, PUTIN FROM EVERYTHING I SEE HAVE 240 RESPECT FOR THIS PERSON. >> THAT'S BECAUSE HE'D RATHER"
1893,1,6,"CNNW_20161020_023000_Debate_Night_in_America, FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_010000_Presidential_Candidates_Debate, FOXNEWSW_20161020_030000_The_Kelly_File, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate, CNBC_20161020_023000_Jay_Lenos_Garage",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1893/end/1894,"PERSON. >> THAT'S BECAUSE HE'D RATHER"
1894,1,5,"CNNW_20161020_023000_Debate_Night_in_America, FBC_20161020_040000_3rd_Presidential_Debate, FOXNEWSW_20161020_030000_The_Kelly_File, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate, CNBC_20161020_023000_Jay_Lenos_Garage",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1894/end/1895,"HAVE A PUPPET AS PRESIDENT. >> NO PUPPET."
1895,2,4,"CNNW_20161020_023000_Debate_Night_in_America, FBC_20161020_040000_3rd_Presidential_Debate, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate, CNBC_20161020_023000_Jay_Lenos_Garage",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1895/end/1897,"HAVE A PUPPET AS PRESIDENT. >> NO PUPPET."
1897,10,3,"CNNW_20161020_023000_Debate_Night_in_America, FBC_20161020_040000_3rd_Presidential_Debate, MSNBCW_20161020_040000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1897/end/1907,">> IT'S PRETTY CLEAR -- YOU'RE THE PUPPET. >> IT'S CLEAR YOU WON'T ADMIT -- >>  YOU'RE THE PUPPET. >> RUSSIANS HAVE ENGAGED IN CYBERATTACKS AGAINST THE UNITED STATES OF AMERICA BUT YOU"
