second,coverage_count,transcript,link
85,0,"WE'VE GOT THE WHOLE FAMILIES ASSEMBLED HERE. >> WE DO. AND I THINK ONE THING WE OUGHT TO REMEMBER AS BIG OF PERSONALITIES THAT",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/85/end/145
86,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/86/end/146
87,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/87/end/147
88,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/88/end/148
89,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/89/end/149
90,0,"PERSONALITIES THAT THEY ARE, WE KNOW THIS IS GOING TO BE A CLASH OF BIG PERSONALITIES, THIS IS ALSO A CLASH OF TWO COMPETING",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/90/end/150
91,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/91/end/151
92,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/92/end/152
93,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/93/end/153
94,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/94/end/154
95,0,"VISIONS OF AMERICA. HILLARY CLINTON EMBRACING THE MANY CULTURAL CHANGES,",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/95/end/155
96,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/96/end/156
97,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/97/end/157
98,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/98/end/158
99,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/99/end/159
100,0,"DIVERSITY, ACCELERATION OF GLOBALIZATION THAT'S HAPPENING. DONALD TRUMP EMBRACING A VISION THAT SAYS",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/100/end/160
101,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/101/end/161
102,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/102/end/162
103,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/103/end/163
104,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/104/end/164
105,0,"A VISION THAT SAYS WHOA, LET'S SLOW DOWN, LET'S SLOW THINGS DOWN, LET'S LOOK INWARD A LITTLE BIT. LET'S NOT LET THAT GET",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/105/end/165
106,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/106/end/166
107,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/107/end/167
108,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/108/end/168
109,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/109/end/169
110,0,"LET'S NOT LET THAT GET LOST TONIGHT. >> LET'S BRING IN OUR COLLEAGUE TOM BROKAW, OBVIOUSLY SOMEBODY WHO'S WATCHED A LOT OF",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/110/end/170
111,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/111/end/171
112,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/112/end/172
113,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/113/end/173
114,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/114/end/174
115,0,"DEBATES. DOESN'T THIS FEEL LIKE THERE'S SOMETHING SPECIAL ABOUT THIS ONE, IF NOTHING ELSE BECAUSE THEY THINK",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/115/end/175
116,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/116/end/176
117,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/117/end/177
118,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/118/end/178
119,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/119/end/179
120,0,"MAYBE 100 MILLION PEOPLE COULD BE WATCHING. >> NEVER SEEN ONE QUITE LIKE THIS IN PART BECAUSE THE 100",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/120/end/180
121,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/121/end/181
122,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/122/end/182
123,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/123/end/183
124,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/124/end/184
125,0,"PART BECAUSE THE 100 MILLION PEOPLE, A LOT ARE TRYING TO MAKE UP THEIR MINDS. THIS IS AN IMPORTANT DEBATE. ADD TO THE TELEVISION",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/125/end/185
126,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/126/end/186
127,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/127/end/187
128,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/128/end/188
129,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/129/end/189
130,0,"DEBATE. ADD TO THE TELEVISION VIEWERSHIP, SOCIAL MEDIA GOING ON, TWEETING THAT IS GOING ON, TEXTING THAT IS GOING ON, THE STREAMING THAT IS",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/130/end/190
131,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/131/end/191
132,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/132/end/192
133,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/133/end/193
134,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/134/end/194
135,0,"STREAMING THAT IS GOING ON. THIS IS THE BIGGEST ELECTRONIC EVENT IN AMERICAN HISTORY TO SAY NOTHING OF AMERICAN PRESIDENTIAL POLITICS.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/135/end/195
136,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/136/end/196
137,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/137/end/197
138,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/138/end/198
139,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/139/end/199
140,0,"AMERICAN PRESIDENTIAL POLITICS. >> THE STAKES ARE SO HIGH WITH THE POLLS TIGHT AS WE'VE SEEN AS RECENTLY AS TODAY. LET'S GO TO ANDREA",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/140/end/200
141,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/141/end/201
142,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/142/end/202
143,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/143/end/203
144,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/144/end/204
145,0,"MITCHELL, EXCUSE ME, HALEY JACKSON IS IN THE SPINROOM FOR US. GOOD EVENING.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/145/end/205
146,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/146/end/206
147,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/147/end/207
148,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/148/end/208
149,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/149/end/209
150,0,"GOOD EVENING. >> HI, SAVANNAH. HERE MEDIA AND SURROGATES ARE READY FOR WHAT HAPPENS AFTER THE DEBATE.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/150/end/210
151,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/151/end/211
152,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/152/end/212
153,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/153/end/213
154,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/154/end/214
155,0,"BEFORE THEN, HERE'S DONALD TRUMP'S BIGGEST TEST. CAN HE PROVE HE HAS THE TEMPERMENT TO BE COMMANDER IN CHIEF?",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/155/end/215
156,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/156/end/216
157,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/157/end/217
158,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/158/end/218
159,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/159/end/219
160,0,"COMMANDER IN CHIEF? IT'S ONE OF HIS BIGGEST NEGATIVES TO VOTERS. TOO MANY INSULTS HE",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/160/end/220
161,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/161/end/221
162,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/162/end/222
163,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/163/end/223
164,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/164/end/224
165,0,"TOO MANY INSULTS HE COULD COME OFF AS A BULLY, TOO FEW SPECIFICS AND COULD SEEM UNPREPARED.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/165/end/225
166,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/166/end/226
167,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/167/end/227
168,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/168/end/228
169,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/169/end/229
170,0,"SAVANNAH? >> HALLIE JACKSON, THANK YOU. >> LET'S GO TO ANDREA MITCHELL COVERING THE HILLARY CLINTON",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/170/end/230
171,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/171/end/231
172,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/172/end/232
173,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/173/end/233
174,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/174/end/234
175,0,"MITCHELL COVERING THE HILLARY CLINTON CAMPAIGN. WHAT'S HILLARY CLINTON'S GOAL TONIGHT, ANDREA? >> HER NEED IS TO RELATE TO PEOPLE ESPECIALLY MILLENNIAL",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/175/end/235
176,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/176/end/236
177,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/177/end/237
178,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/178/end/238
179,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/179/end/239
180,0,"ESPECIALLY MILLENNIAL VOTERS AND VERY FRANKLY ONE OF HER TOP AIDES SAID TO ME WE'RE GLAD WE HAVE DONALD TRUMP TO DEBATE AGAINST BECAUSE HE'S",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/180/end/240
181,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/181/end/241
182,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/182/end/242
183,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/183/end/243
184,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/184/end/244
185,0,"TRUMP TO DEBATE AGAINST BECAUSE HE'S THE DRAW, HE'S DRAWING",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/185/end/245
186,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/186/end/246
187,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/187/end/247
188,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/188/end/248
189,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/189/end/249
190,0,"AND THAT'S THE KIND OF CROWD HILLARY CLINTON HAS NOT BEEN ABLE TO ATTRACT. SHE NOW HAS TO SELL HERSELF TONIGHT AND BILL CLINTON IS HERE.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/190/end/250
191,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/191/end/251
192,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/192/end/252
193,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/193/end/253
194,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/194/end/254
195,0,"BILL CLINTON IS HERE. HE NEVER ATTENDED KN EED ANY OF THE PRIMARY DEBATES.",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/195/end/255
196,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/196/end/256
197,0,,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/197/end/257
