start_second,duration,coverage_count,programs,match_url,transcript
1667,17,1,BLOOMBERG_20160927_030000_Asia_Edge,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1667/end/1684,"REPUBLICANS AND DEMOCRATS AGREE THAT THIS SHOULD BE DONE. $2.5 TRILLION. I HAPPEN TO THINK IT'S DOUBLE THAT. PROBABLY $5 TRILLION THAT WE CAN BRING INTO OUR COUNTRY, LESTER, AND WITH A LITTLE LEADERSHIP YOU'D GET IT IN HERE VERY QUICKLY AND IT COULD BE PUT TO USE ON THE INNER CITIES AND LOTS OF OTHER THINGS AND IT"
1684,1,3,"KTVU_20160927_023000_730p_News_on_KTVU, BLOOMBERG_20160927_030000_Asia_Edge, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1684/end/1685,"INNER CITIES AND LOTS OF OTHER THINGS AND IT"
1685,10,2,"KTVU_20160927_023000_730p_News_on_KTVU, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1685/end/1695,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE"
1695,2,3,"KTVU_20160927_023000_730p_News_on_KTVU, FBC_20160927_023000_Cavuto_Coast_to_Coast, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1695/end/1697,"INCREASES ON THE WEALTHIEST AMERICANS,"
1697,1,2,"FBC_20160927_023000_Cavuto_Coast_to_Coast, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1697/end/1698,"WEALTHIEST AMERICANS, SECRETARY CLINTON."
1698,16,1,FBC_20160927_023000_Cavuto_Coast_to_Coast,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1698/end/1714,"SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS EVENING I'M GOING TO BE BLAMED FOR EVERYTHING THAT'S EVER HAPPENED. >> WHY NOT. >> WHY NOT, YEAH. WHY NOT. YOU KNOW, JUST JOIN THE DEBATE BY SAYING MORE CRAZY THINGS. NOW -- >> HEY, THERE'S NOTHING CRAZY ABOUT NOT LETTING OUR"
1767,8,1,MSNBCW_20160927_030000_Live_Post_Debate,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1767/end/1775,"FAMILY. AND WHEN YOU LOOK AT -- >> HOW MUCH, HOW MUCH? LESTER, HOW MUCH? >> IT S AS I SAID, TRUMPED UP TRICKLE DOWN. TRICKLE DOWN DID NOT"
1865,19,1,BLOOMBERG_20160927_030000_Asia_Edge,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1865/end/1884,"FED THAT'S DOING POLITICAL THINGS. THIS JANET YELLEN OF THE FED, THE FED IS DOING POLITICAL BY KEEPING THE INTEREST RATES AT THIS LEVEL, AND BELIEVE ME, THE DAY OBAMA GOES OFF AND HE LEAVES AND GOES OUT TO THE GOLF COURSE FOR THE REST OF HIS LIFE TO PLAY GOLF, WHEN THEY RAISE INTEREST RATES, YOU'RE GOING TO SEE SOME VERY BAD THINGS HAPPEN BECAUSE THE FED IS NOT DOING THEIR JOB."
1904,7,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1904/end/1911,"PRESIDENT OWES MONEY TO, WHO HE OWES IT TO AND ANY BUSINESS CONFLICTS. DON'T AMERICANS HAVE A RIGHT TO KNOW IF THERE ARE ANY CONFLICTS OF INTEREST? >> I DON'T MIND RELEASING."
1972,16,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1972/end/1988,"WE HAVE PEOPLE THAT ARE POLITICAL HACKS NEGOTIATING OUR TRADE DEALS. >> THE IRS SAYS AN AUDIT OF YOUR TAXES -- YOU'RE PERFECTLY FREE TO RELEASE YOUR TAXES DURING AN AUDIT. SO THE QUESTION, DOES THE PUBLIC'S RIGHT TO KNOW OUTWEIGH YOUR PERSONAL -- >> WELL, I TOLD YOU, I WILL RELEASE THEM AS"
2010,2,3,"KPIX_20160927_010000_CBS_News_The_First_Presidential_Debate, FOXNEWSW_20160927_030000_The_Kelly_File, FBC_20160927_023000_Cavuto_Coast_to_Coast",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2010/end/2012,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF."
2012,12,4,"KPIX_20160927_010000_CBS_News_The_First_Presidential_Debate, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_040000_Hannity, FBC_20160927_023000_Cavuto_Coast_to_Coast",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2012/end/2024,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES. WHEN SHE RELEASES HER HAVE BEEN DELETED. AS SOON AS SHE RELEASES THEM, I WILL"
2024,3,2,"KPIX_20160927_010000_CBS_News_The_First_Presidential_Debate, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2024/end/2027,"RELEASES THEM, I WILL RELEASE -- I WILL RELEASE MY TAX RETURNS"
2027,7,1,FOXNEWSW_20160927_040000_Hannity,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2027/end/2034,"RELEASE MY TAX RETURNS AND THAT'S AGAINST, MY LAWYERS THEY SAY DON'T DO IT. I WILL TELL YOU THIS. IN FACT, WATCHING"
2034,8,2,"CNNW_20160927_023000_Debate_Night_in_America, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2034/end/2042,"I WILL TELL YOU THIS. IN FACT, WATCHING SHOWS, READING THE PAPERS, ALMOST EVERY LAWYER SAYS YOU DON'T RELEASE YOUR RETURNS UNTIL THE AUDIT'S COMPLETE."
2042,6,1,FOXNEWSW_20160927_040000_Hannity,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2042/end/2048,"COMPLETE. WHEN THE AUDIT'S COMPLETE, I'LL DO IT BUT I WOULD GO AGAINST THEM IF SHE RELEASES HER E-MAILS >> SO IT'S NEGOTIABLE?"
2072,8,1,CNNW_20160927_023000_Debate_Night_in_America,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2072/end/2080,"RETURNS, BUT EVERYONE HAS DONE IT. WE KNOW THE IRS HAS MADE CLEAR THERE IS NO PROHIBITION ON RELEASING IT WHEN"
2080,2,2,"CNNW_20160927_023000_Debate_Night_in_America, FOXNEWSW_20160927_030000_The_Kelly_File",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2080/end/2082,"RELEASING IT WHEN YOU'RE UNDER AUDIT. SO YOU'VE GOT TO ASK"
2082,26,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2082/end/2108,"YOURSELF, WHY WON'T HE RELEASE HIS TAX RETURNS? AND I THINK THERE MAY BE A COUPLE OF REASONS. FIRST, MAYBE HE'S NOT AS RICH AS HE SAYS HE IS. SECOND, MAYBE HE'S NOT AS CHARITABLE AS HE CLAIMS TO BE. THIRD, WE DON'T KNOW ALL OF HIS BUSINESS DEALINGS, BUT WE HAVE BEEN TOLD THROUGH INVESTIGATIVE REPORTING THAT HE OWES ABOUT $650 MILLION TO"
2108,1,2,"FOXNEWSW_20160927_030000_The_Kelly_File, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2108/end/2109,"WALL STREET AND"
2109,4,3,"KPIX_20160927_010000_CBS_News_The_First_Presidential_Debate, FOXNEWSW_20160927_030000_The_Kelly_File, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2109/end/2113,"WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU"
2113,11,2,"KPIX_20160927_010000_CBS_News_The_First_Presidential_Debate, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2113/end/2124,"PEOPLE, ALL OF YOU WATCHING TONIGHT, TO KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN HE HAD TO TURN THEM OVER TO STATE"
2124,3,1,CNBC_20160927_023000_The_Profit,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2124/end/2127,"OVER TO STATE AUTHORITIES WHEN HE WAS TRYING TO GET A CASINO LICENSE AND"
2166,5,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2166/end/2171,"AMERICAN PEOPLE DESERVE TO SEE AND I HAVE NO REASON TO BELIEVE THAT HE'S EVER GOING TO RELEASE HIS"
2198,36,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2198/end/2234,"YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL. >> THAT'S FOR SURE. >> AND IF I HAD TO DO IT OVER AGAIN, I WOULD OBVIOUSLY DO IT DIFFERENTLY, BUT I'M NOT GOING TO MAKE ANY EXCUSES. IT WAS A MISTAKE AND I TAKE RESPONSIBILITY FOR THAT. >> MR. TRUMP? >> THAT WAS MORE THAN A MISTAKE. THAT WAS DONE PURPOSELY. OKAY? THAT WAS NOT A MISTAKE. THAT WAS DONE PURPOSELY. WHEN YOU HAVE YOUR STAFF TAKING THE 5th AMENDMENT, TAKING THE PROSECUTED, WHEN YOU HAVE THE MAN THAT SET UP THE ILLEGAL SERVER TAKING THE 5th, I"
2355,15,1,FBC_20160927_023000_Cavuto_Coast_to_Coast,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2355/end/2370,"IT'S REALLY A SHAME. IT'S POLITICIANS LIKE SECRETARY CLINTON THAT HAVE CAUSED THIS PROBLEM. OUR COUNTRY HAS TREMENDOUS PROBLEMS. WE'RE A DEBTOR NATION. WE'RE A SERIOUS DEBTOR NATION. AND WE HAVE A COUNTRY THAT NEEDS NEW ROADS, NEW TUNNELS, NEW BRIDGES, NEW AIRPORTS, NEW SCHOOLS, NEW HOSPITALS. AND WE DON'T HAVE THE"
2382,16,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2382/end/2398,"IMPORTANT -- >> IT WOULD BE SQUANDERED, TOO, BELIEVE ME. >> -- IS IF YOUR MAIN CLAIM TO BE PRESIDENT OF THE UNITED STATES IS YOUR BUSINESS, THEN I THINK WE SHOULD TALK ABOUT THAT. YOU KNOW, YOUR CAMPAIGN MANAGER SAID THAT YOU BUILT A LOT OF BUSINESSES ON THE"
2398,3,3,"FOXNEWSW_20160927_030000_The_Kelly_File, BLOOMBERG_20160927_030000_Asia_Edge, BLOOMBERG_20160927_040000_Bloomberg_Markets_Middle_East",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2398/end/2401,"OF BUSINESSES ON THE BACKS OF LITTLE GUYS, AND INDEED, I HAVE MET"
2401,17,2,"BLOOMBERG_20160927_030000_Asia_Edge, BLOOMBERG_20160927_040000_Bloomberg_Markets_Middle_East",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2401/end/2418,"A LOT OF THE PEOPLE WHO WERE STIFFED BY YOU AND YOUR BUSINESSES, DONALD. I'VE MET DISHWASHERS, PAINTERS, ARCHITECTS, GLASS INSTALLERS, MARBLE INSTALLERS, DRAPERY INSTALLERS LIKE MY DAD WAS, WHO YOU REFUSED TO PAY"
2418,2,1,BLOOMBERG_20160927_030000_Asia_Edge,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2418/end/2420,"YOU REFUSED TO PAY WHEN THEY FINISHED THE"
2422,29,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2422/end/2451,"WORK THAT YOU ASKED THEM TO DO. WE HAVE AN ARCHITECT IN THE AUDIENCE WHO DESIGNED ONE OF YOUR CLUBHOUSES AT ONE OF YOUR GOLF COURSES. IT'S A BEAUTIFUL FACILITY. IT IMMEDIATELY WAS PUT TO USE. AND YOU WOULDN'T PAY WHAT THE MAN NEEDED TO BE PAID WHAT HE WAS CHARGING YOU -- >> MAYBE HE DIDN'T DO A GOOD JOB AND I WAS UNSATISFIED WITH HIS WORK WHICH OUR COUNTRY SHOULD DO, TOO. >> THE THOUSANDS OF PEOPLE THAT YOU HAVE STIFFED OVER THE COURSE OF YOUR"
2537,23,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2537/end/2560,"WE USED CERTAIN LAWS THAT ARE THERE AND WHEN SECRETARY CLINTON TALKS ABOUT PEOPLE THAT DIDN'T GET PAID, FIRST OF ALL, THEY DID GET PAID A LOT, BUT TAKING ADVANTAGE OF THE LAWS OF THE NATION. NOW, IF YOU WANT TO CHANGE THE LAWS, YOU'VE BEEN THERE A LONG TIME, CHANGE THE LAW. BUT I TAKE ADVANTAGE OF THE LAWS OF THE NATION BECAUSE I'M RUNNING A COMPANY, MY OBLIGATION RIGHT NOW"
2796,17,1,FOXNEWSW_20160927_040000_Hannity,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2796/end/2813,"THAT'S LAW AND ORDER. WE NEED LAW AND ORDER. IF WE DON'T HAVE IT, WE'RE NOT GOING TO HAVE A COUNTRY, AND WHEN I LOOK AT WHAT'S GOING ON IN CHARLOTTE, A CITY I LOVE, A CITY WHERE I HAVE INVESTMENTS, WHEN I LOOK AT WHAT'S GOING ON THROUGHOUT VARIOUS PARTS OF OUR COUNTRY, WHETHER IT'S -- I MEAN, I CAN JUST KEEP NAMING THEM ALL DAY"
2830,11,1,FOXNEWSW_20160927_040000_Hannity,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2830/end/2841,"EVERY POLICE GROUP, VERY -- I MEAN, A LARGE PERCENTAGE OF THEM IN THE UNITED STATES. WE HAVE A SITUATION WHERE WE HAVE OUR INNER CITIES, AFRICAN-AMERICANS, HISPANICS, ARE LIVING"
2879,13,1,CNNW_20160927_023000_Debate_Night_in_America,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2879/end/2892,"PRESIDENT. OVER -- ALMOST 4,000 PEOPLE IN CHICAGO HAVE BEEN KILLED. WE HAVE TO BRING BACK LAW AND ORDER. NOW, WHETHER OR NOT IN A PLACE LIKE CHICAGO YOU DO STOP AND FRISK, WHICH WORKED VERY WELL, MAYOR GIULIANI IS HERE, IT WORKED VERY WELL IN NEW YORK. IT BROUGHT THE CRIME"
3088,9,1,CNNW_20160927_023000_Debate_Night_in_America,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/3088/end/3097,"WAYS OF DOING IT AND THEN THERE ARE WAYS THAT ARE INEFFECTIVE. STOP AND FRISK WAS FOUND TO BE UNCONSTITUTIONAL AND IN PART BECAUSE IT WAS"
3232,12,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/3232/end/3244,"WAY. >> SECRETARY CLINTON, LAST WEEK YOU SAID WE'VE GOT DO EVERYTHING POSSIBLE TO IMPROVE POLICING TO GO RIGHT AT IMPLICIT BIAS. DO YOU BELIEVE THAT POLICE ARE IMPLICITLY BIASED AGAINST BLACK PEOPLE?"
3376,20,1,MSNBCW_20160927_030000_Live_Post_Debate,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/3376/end/3396,"BELIEVE -- IN NEW YORK CITY, STOP AND FRISK, WE HAD 2,200 MURDERS AND STOP AND FRISK BROUGHT IT DOWN TO 500 MURDERS. OF MURDERS. HARD TO BELIEVE. TO BE GOOD? BUT WE WENT FROM 2,200 TO 500 AND IT WAS CONTINUED ON BY MAYOR BLOOMBERG AND IT WAS"
