start_second,duration,coverage_count,programs,match_url,transcript
680,1,1,CNNW_20160927_110000_New_Day,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/680/end/681,"MOST EXTREME VERSION,"
681,3,2,"CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/681/end/684,"THE BIGGEST TAX CUTS FOR THE TOP PERCENTS"
690,19,1,KYW_20160927_110000_CBS_This_Morning,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/690/end/709,"THAT IS NOT HOW WE GROW THE ECONOMY. WE JUST HAVE A DIFFERENT VIEW ABOUT WHAT'S BEST FOR GROWING THE ECONOMY. HOW WE MAKE INVESTMENTS THAT WILL ACTUALLY PRODUCE JOBS AND RISING INCOMES. I THINK WE COME AT IT FROM SOMEWHAT DIFFERENT PERSPECTIVES. I UNDERSTAND THAT. YOU KNOW, DONALD WAS VERY FORTUNATE IN HIS LIFE AND THAT'S ALL TO"
709,10,2,"WPVI_20160927_110000_Good_Morning_America, KYW_20160927_110000_CBS_This_Morning",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/709/end/719,"LIFE AND THAT'S ALL TO HIS BENEFIT. HE STARTED HIS BUSINESS WITH $14 MILLION, BORROWED FROM HIS FATHER, AND HE REALLY BELIEVES THAT THE MORE YOU HELP WEALTHY PEOPLE, THE"
719,1,1,WPVI_20160927_110000_Good_Morning_America,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/719/end/720,"WEALTHY PEOPLE, THE BETTER OFF WE'LL BE"
771,9,1,KYW_20160927_110000_CBS_This_Morning,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/771/end/780,"THING, AND BEFORE WE START ON THAT, MY FATHER GAVE ME A VERY SMALL LOAN IN 1975 AND I BUILT IT INTO A COMPANY THAT'S WORTH MANY, MANY BILLIONS OF DOLLARS WITH SOME OF"
827,2,3,"MSNBCW_20160927_100000_Morning_Joe, WCAU_20160927_110000_Today, MSNBCW_20160927_090000_First_Look",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/827/end/829,"MANY YEARS. BUT THE POLITICIANS HAVEN'T DONE ANYTHING"
829,2,5,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/829/end/831,"HAVEN'T DONE ANYTHING ABOUT IT. NOW, IN ALL FAIRNESS"
831,2,6,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, CNNW_20160927_110000_New_Day, WCAU_20160927_110000_Today, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/831/end/833,"NOW, IN ALL FAIRNESS TO SECRETARY CLINTON,"
833,1,5,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, WCAU_20160927_110000_Today, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/833/end/834,
834,1,3,"MSNBCW_20160927_100000_Morning_Joe, WCAU_20160927_110000_Today, MSNBCW_20160927_090000_First_Look",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/834/end/835,
835,1,1,WCAU_20160927_110000_Today,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/835/end/836,"YES, IS THAT OKAY?"
955,1,1,CNNW_20160927_120000_New_Day,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/955/end/956,"PERFECT STORM."
956,12,3,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/956/end/968,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY SOME AND MAKE SOME MONEY."
968,3,2,"CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/968/end/971,"SOME AND MAKE SOME MONEY. WELL, IT DID COLLAPSE. >> THAT'S CALLED"
1037,7,2,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1037/end/1044,"WE WILL BE MAKING INVESTMENTS WHERE WE CAN GROW THE ECONOMY. TAKE CLEAN ENERGY. SOME COUNTRY IS GOING TO BE THE CLEAN ENERGY SUPERPOWER OF THE 21st"
1044,7,4,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, KYW_20160927_033500_The_Late_Show_With_Stephen_Colbert",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1044/end/1051,"SUPERPOWER OF THE 21st CENTURY. DONALD THINKS THAT CLIMATE CHANGE IS A HOAXE PERPETRATED BY"
1051,1,2,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1051/end/1052,"THE CHINESE. I THINK IT'S REAL."
1052,3,1,MSNBCW_20160927_100000_Morning_Joe,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1052/end/1055,"THE CHINESE. I THINK IT'S REAL. >> I DID NOT. >> SCIENCE IS REAL. >> I DID NOT SAY THAT. >> AND I THINK --"
1156,1,4,"FOXNEWSW_20160927_030000_The_Kelly_File, CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1156/end/1157,"LEAVING. THEY'RE GONE. AND HILLARY, I JUST"
1157,4,5,"FOXNEWSW_20160927_030000_The_Kelly_File, CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1157/end/1161,"THEY'RE GONE. AND HILLARY, I JUST ASK YOU THIS, YOU'VE BEEN DOING THIS FOR 30"
1161,2,2,"CNNW_20160927_120000_New_Day, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1161/end/1163,"BEEN DOING THIS FOR 30 YEARS. WHY ARE YOU JUST"
1163,8,3,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_120000_New_Day, FOXNEWSW_20160927_040000_Hannity",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1163/end/1171,"YEARS. WHY ARE YOU JUST THINKING ABOUT THESE SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING --"
1171,6,2,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1171/end/1177,">> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK JOBS. YOU CAN'T BRING BACK JOBS."
1177,12,1,WPVI_20160927_010000_ABC_News_Your_Voice_Your_Vote_16_-_The_Presidential_Debates,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1177/end/1189,"JOBS. >> WELL, ACTUALLY, I HAVE THOUGHT ABOUT THIS QUITE A BIT. >> YEAH, FOR 30 YEARS. >> I HAVE -- WELL, NOT QUITE THAT LONG. I THINK MY HUSBAND DID A PRETTY GOOD JOB IN THE 1990s. I THINK A LOT ABOUT"
1189,6,2,"WPVI_20160927_010000_ABC_News_Your_Voice_Your_Vote_16_-_The_Presidential_Debates, WPVI_20160927_030000_Action_News_11pm",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1189/end/1195,"I THINK A LOT ABOUT WHAT WORKED AND HOW -- >> HE APPROVED NAST  ED NAFTA, SINGLE WORST TRADE"
1195,2,1,WPVI_20160927_010000_ABC_News_Your_Voice_Your_Vote_16_-_The_Presidential_Debates,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1195/end/1197,"SINGLE WORST TRADE DEAL APPROVED IN THE COUNTRY. >> INCOMES WENT UP FOR"
1253,5,1,FOXNEWSW_20160927_030000_The_Kelly_File,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1253/end/1258,"SO I KNOW HOW TO REALLY WORK TO GET NEW JOBS AND TO GET EXPORTS THAT HELP TO"
1258,1,2,"FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1258/end/1259,"JOBS AND TO GET EXPORTS THAT HELP TO CREATE MORE NEW JOBS."
1259,5,3,"FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1259/end/1264,"CREATE MORE NEW JOBS. >> VERY QUICKLY -- >> YOU HAVEN'T DONE IT IN 30 YEARS OR 26 YEARS."
1264,1,2,"FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1264/end/1265,"YEARS. >> I'VE BEEN A SENATOR, DONALD."
1265,4,3,"FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_030000_Eyewitness_News_at_11",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1265/end/1269,">> I'VE BEEN A SENATOR, DONALD. >> YOU HAVEN'T DONE IT. YOU HAVEN'T DONE IT."
1269,1,2,"FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_030000_Eyewitness_News_at_11",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1269/end/1270,"YOU HAVEN'T DONE IT. >> I'VE BEEN SECRETARY"
1270,2,1,KYW_20160927_030000_Eyewitness_News_at_11,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1270/end/1272,">> I'VE BEEN SECRETARY OF STATE. >> EXCUSE ME, YOUR HUSBAND SIGNED NAFTA,"
1283,6,2,"CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1283/end/1289,"YOU WILL SEE DEVASTATION WHERE MANUFACTURERS DOWN"
1289,1,3,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, CNNW_20160927_120000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1289/end/1290,NA
1290,1,2,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1290/end/1291,"NA N NAFTA IS THE WORST"
1291,6,1,MSNBCW_20160927_100000_Morning_Joe,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1291/end/1297,"N NAFTA IS THE WORST TRADE DEAL SIGNED ANYWHERE, IN THIS COUNTRY. NOW YOU WANT TO APPROVE TRANS-PACIFIC PARTNERSHIP."
1297,7,2,"MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1297/end/1304,"APPROVE TRANS-PACIFIC PARTNERSHIP. YOU WERE TOTALLY IN FAVOR OF IT THEN HEARD WHAT I WAS SAYING HOW BAD IT IS AND SAID I CAN'T WIN THAT DEBATE. YUAN IF Y"
1304,11,3,"MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_110000_CBS_This_Morning",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1304/end/1315,"YUAN IF Y YOU KNOW IF YOU DID WIN, YOU WOULD APPROVE THAT AND ALMOST BE AS BAD AS NAFTA. NOTHING WILL TOP NANAFA. >> THAT IS NOT ACCURATE. I WAS AGAINST IT ONCE"
1315,1,4,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_110000_CBS_This_Morning",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1315/end/1316,"ACCURATE. I WAS AGAINST IT ONCE IT WAS FINALLY"
1316,2,6,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, WPVI_20160927_030000_Action_News_11pm",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1316/end/1318,"IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID"
1318,5,7,"CNNW_20160927_023000_Debate_Night_in_America, WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, WPVI_20160927_030000_Action_News_11pm",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1318/end/1323,"THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD"
1323,3,5,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, WPVI_20160927_030000_Action_News_11pm",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1323/end/1326,"YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
1326,1,4,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1326/end/1327,"STANDARD OF TRADE DEALS. SAID IT WAS THE FINEST"
1327,1,3,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1327/end/1328,"SAID IT WAS THE FINEST DEAL YOU'VE EVER SEEN."
1328,1,1,KYW_20160927_110000_CBS_This_Morning,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1328/end/1329,"DEAL YOU'VE EVER SEEN. YOU HEARD WHAT I SAID ABOUT IT AND YOU WERE"
1332,6,1,CNNW_20160927_023000_Debate_Night_in_America,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1332/end/1338,"LIVE IN YOUR OWN REALITY -- >> OH, YEAH. >> -- THAT IS NOT THE FACTS. I DID SAY, I HOPED IT WOULD BE A GOOD DEAL. WHEN IT WAS NEGOTIATED -- >> NOT."
1463,30,1,MSNBCW_20160927_100000_Morning_Joe,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1463/end/1493,"MAKE THEM EVEN WORSE. I'M GOING TO CUT REGULATIONS. I'M GOING TO CUT TAXES BIG LEAGUE AND YOU'RE GOING TO RAISE TAXES BIG LEAGUE. END OF STORY. >> LET ME GET YOU TO PAUSE RIGHT THERE. WE'RE GOING TO MOVE INTO THE NEXT SEGMENT. WE'RE GOING TO TALK -- >> THAT CAN'T BE LEFT -- >> PLEASE, TAKE 30 SECONDS. >> I KIND OF ASSUMED THAT THERE WOULD BE A LOT OF THESE CHARGES AND CLAIMS AND SO -- >> FACTS. >> -- WE HAVE TAKEN THE HOME PAGE OF MY WEBSITE, HILLARYCLINTON.COM AND TURNED IT INTO A FACT CHECKER SO IF YOU WANT TO SEE IN REALTIME"
1536,3,1,KYW_20160927_033500_The_Late_Show_With_Stephen_Colbert,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1536/end/1539,"TO RAISE TAXES $1.3 TRILLION. >> MR. TRUMP -- >> AND LOOK AT HER"
1539,2,2,"KYW_20160927_033500_The_Late_Show_With_Stephen_Colbert, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1539/end/1541,">> AND LOOK AT HER WEBSITE. YOU KNOW WHAT, IT'S NO"
1541,2,5,"MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_033500_The_Late_Show_With_Stephen_Colbert, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1541/end/1543,"DIFFERENT THAN THIS. SHE'S TELLING US HOW"
1543,3,6,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_033500_The_Late_Show_With_Stephen_Colbert, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1543/end/1546,"SHE'S TELLING US HOW TO FIGHT ISIS. GO TO HER WEBSITE. SHE TELLS YOU HOW TO"
1546,3,5,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1546/end/1549,"SHE TELLS YOU HOW TO FIGHT ISIS ON HER WEBSITE."
1549,1,7,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_030000_Eyewitness_News_at_11, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1549/end/1550,"WEBSITE. I DON'T THINK GENERAL"
1550,4,10,"KYW_20160927_010000_CBS_News_The_First_Presidential_Debate, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_110000_CBS_This_Morning, KYW_20160927_030000_Eyewitness_News_at_11, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, WCAU_20160927_110000_Today, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1550/end/1554,"I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A"
1554,1,9,"KYW_20160927_010000_CBS_News_The_First_Presidential_Debate, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_110000_CBS_This_Morning, KYW_20160927_030000_Eyewitness_News_at_11, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1554/end/1555,">> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS."
1555,4,5,"MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, WCAU_20160927_030000_NBC10_News_at_11pm, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1555/end/1559,"PLAN TO FIGHT ISIS. >> NO, NO, YOU'RE TELLING THE ENEMY EVERYTHING I WANT TO DO. >> NO, WE'RE NOT."
1559,3,6,"MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_030000_The_Kelly_File, KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, WCAU_20160927_110000_Today, WPVI_20160927_100000_Action_News_at_600_AM",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1559/end/1562,"DO. >> NO, WE'RE NOT. >> SEE, YOU TELLING THE ENEMY EVERYTHING YOU WANT TO DO. NO WONDER YOU'VE,"
1562,1,3,"KYW_20160927_110000_CBS_This_Morning, WCAU_20160927_110000_Today, WPVI_20160927_100000_Action_News_at_600_AM",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1562/end/1563,"YOU WANT TO DO. NO WONDER YOU'VE, FIGHTING -- NO WONDER"
1684,10,1,MSNBCW_20160927_040000_Live_Post_Debate,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1684/end/1694,"INNER CITIES AND LOTS OF OTHER THINGS AND IT WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX"
1694,1,5,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_030000_Eyewitness_News_at_11, WCAU_20160927_110000_Today, WPVI_20160927_100000_Action_News_at_600_AM, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1694/end/1695,"MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE"
1695,1,6,"MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_030000_Eyewitness_News_at_11, WCAU_20160927_110000_Today, WPVI_20160927_030000_Action_News_11pm, WPVI_20160927_100000_Action_News_at_600_AM, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1695/end/1696,"INCREASES ON THE"
1696,2,8,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_030000_Eyewitness_News_at_11, WCAU_20160927_110000_Today, FOXNEWSW_20160927_100000_FOX__Friends, WPVI_20160927_030000_Action_News_11pm, WPVI_20160927_100000_Action_News_at_600_AM, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1696/end/1698,"WEALTHIEST AMERICANS, SECRETARY CLINTON."
1698,1,7,"WPVI_20160927_110000_Good_Morning_America, MSNBCW_20160927_100000_Morning_Joe, KYW_20160927_030000_Eyewitness_News_at_11, WCAU_20160927_110000_Today, FOXNEWSW_20160927_100000_FOX__Friends, WPVI_20160927_030000_Action_News_11pm, WPVI_20160927_100000_Action_News_at_600_AM",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/1698/end/1699,"SECRETARY CLINTON. >> I HAVE A FEELING BY"
